Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
image1.jpg,defect,3544.054502952756,5934.453468906938,4072.062623031496,5595.802591605184,0.9454978854157913,0.9087372209745803,0.9373779315499724,0.9139451512994005,13.898252952755906,23.27236654473309,15.968873031496063,21.94432388864778,0.7129404656808582,0.7880943628078327,0.7335537618198161,0.7773940071868548,0.6171503468495219,0.5930550650858881,0.6099813403240089,0.5973395892479676,0.7855891718000713,0.7701006850314367,0.7810130218658385,0.7728774736321196,0.8354961925613905,0.7183290338623673,0.8109877246359998,0.7344026487778301
image10.jpg,defect,2728.0419537401576,4281.514663029326,2432.0374015748034,4071.8736437472876,0.9580469050266023,0.9341568808933454,0.9625990003756221,0.937380837761091,10.698203740157481,16.790253580507162,9.53740157480315,15.968131936263873,0.5558317736074532,0.5994021866090441,0.5432613107453601,0.5923521311502763,0.7240658673211876,0.7127291889899051,0.7282567941600726,0.7155390258452411,0.8509205998923681,0.8442328997320023,0.8533796307389067,0.845895398879342,0.822034234315971,0.7083473123679824,0.8413443027332999,0.7226278582784015
image100.jpg,defect,2968.0456446850394,4523.408146816294,2736.0420767716537,4579.84995969992,0.9543560169057754,0.9304369306613309,0.9579238754225747,0.929568942273861,11.63939468503937,17.738855477710956,10.729576771653544,17.960195920391843,0.5669725563550808,0.6087844813003498,0.5575062416473503,0.6105961239219536,0.7197152856219775,0.7085036627758171,0.7229702164482453,0.7077571780538813,0.8483603512788522,0.8417265962150757,0.8502765529216041,0.8412830546575162,0.8071814100526953,0.6932410829450015,0.8222534831213526,0.6894134315735488
image11.jpg,defect,3344.051427165354,5039.447578895158,3360.0516732283463,5128.141856283713,0.9485736255164804,0.9225010368330335,0.9483275663084252,0.9211370550812951,13.11392716535433,19.762539525079053,13.176673228346456,20.110360220720445,0.6252837209037534,0.672717201563882,0.6259115919045064,0.6755144108965557,0.6823305882939892,0.6686994985993195,0.6821098944932263,0.6675487772204388,0.8260330431005707,0.8177404836495008,0.825899445751858,0.8170365825472191,0.8087406032497226,0.7017006153522926,0.8078254865188601,0.6964505461824928
image12.jpg,defect,3784.058193897638,5652.244404488809,3216.0494586614177,5305.530411060822,0.9418069972949645,0.9130771629119305,0.9505420991809213,0.9184090915778178,14.839443897637796,22.16566433132866,12.611958661417324,20.806001612003225,0.6947978970744189,0.7491277834323904,0.6721726761060558,0.7381174975613717,0.6359186971303631,0.6193055155035847,0.6437135628177506,0.623738995261486,0.7974451060294765,0.786959665741253,0.8023176196605373,0.7897714829376191,0.8118370445720614,0.7115279183740201,0.8400813782620904,0.7292230674609206
image13.jpg,defect,3672.0564714566926,6127.968255936512,3864.0594242125985,5103.952507905016,0.9435294117513503,0.9057612607889688,0.940576701254689,0.9215090501044965,14.400221456692913,24.031248062496125,15.153174212598424,20.015500031000062,0.69476651611592,0.7683714272786568,0.7021909305226087,0.7361675019478062,0.6340395681279644,0.6098130808698842,0.6314290238443758,0.6228409179491806,0.7962660159318394,0.780905295711256,0.7946250838253068,0.7892027103027337,0.8193942119863751,0.6908413732893366,0.8099507720902376,0.7425034069633554
image14.jpg,defect,3160.048597440945,4845.932791865584,3496.05376476378,5313.593527187054,0.9514033064091141,0.925476997018645,0.9462360630399567,0.9182850932367506,12.392347440944881,19.003658007316016,13.710014763779528,20.83762167524335,0.652464437578649,0.7040435799466997,0.665989531418318,0.7192983559829447,0.6582557252028566,0.6438603938029999,0.6536173409260881,0.6377920619936968,0.8113296033073467,0.8024091187187493,0.8084660419127622,0.7986188465054508,0.8355464105940861,0.7404870663167274,0.8180602061509256,0.7154425569096896
image15.jpg,defect,5072.078001968504,7103.605307210614,4656.071604330708,7160.04712009424,0.9219992310465275,0.8907574615198441,0.9283967704559606,0.8898894731323741,19.890501968503937,27.857275714551427,18.25910433070866,28.078616157232315,0.7324785486317926,0.7818977483670528,0.7183606774614824,0.7833986542530342,0.6252446704112158,0.6079839984095616,0.6306851812922376,0.6073063984431646,0.7907241430557282,0.7797332867138362,0.7941568996692263,0.779298658052973,0.7424297678227544,0.6293112866623063,0.763555402007639,0.6263659733894755
image16.jpg,defect,3600.055364173228,5499.045198090396,3640.0559793307084,5555.487010974022,0.9446366781875984,0.9154331313922063,0.9440215301674606,0.9145651430047362,14.117864173228346,21.564883129766258,14.274729330708661,21.786223572447145,0.6278516031015092,0.678850986415904,0.6293604970606306,0.6805295636180302,0.6842829640249125,0.6683958598247657,0.6837363003339288,0.6676754221510178,0.8272139771696997,0.8175548053951892,0.8268834865529295,0.8171140814788458,0.7898239232333258,0.6673003699929739,0.787488633491474,0.6638855644063916
image17.jpg,defect,3808.058562992126,5990.895281790564,3648.0561023622045,5047.51069502139,0.9414379084828819,0.9078692325871104,0.943898500563433,0.9223770384919664,14.933562992125985,23.493706987413976,14.306102362204724,19.794159588319175,0.645553940113155,0.7041569933952282,0.63955677465653,0.6757467864110891,0.6740597853754301,0.6545768782528948,0.6762382662948921,0.666622077369643,0.8210114404656187,0.8090592550937754,0.8223370758362365,0.8164692752147156,0.7837462646418702,0.6480539431178132,0.792832556043472,0.7034747892217375
