Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
image1.jpg,defect,2926.5234375,5282.0,4113.8671875,4754.0,0.9549945646741305,0.9187709531571986,0.9367350415602991,0.9268907821486789,11.4765625,20.71372549019608,16.1328125,18.643137254901962,0.5410947228831082,0.6128924135168938,0.5843980079982558,0.5972569844401691,0.7376952688531756,0.7112069897701487,0.721412491495909,0.718073704772408,0.8588918842631915,0.8433308898470094,0.8493600482103624,0.8473922968568973,0.7947963031745255,0.6207046683438489,0.7115414336660282,0.6586198397021312
image10.jpg,defect,1741.171875,2618.0,1555.8984375,2420.0,0.9732234510042137,0.9597391812505767,0.9760726718927814,0.9627841171223818,6.828125,10.266666666666667,6.1015625,9.490196078431373,0.33368565807191086,0.3558406708949085,0.32564824556437655,0.3489110836138312,0.8583895546672254,0.8522901338186405,0.8610943483838849,0.855099197673506,0.9264931487427338,0.923195609726693,0.9279516950703226,0.924715738848164,0.7682661428504023,0.6308640773113405,0.7929243221580826,0.6587819202037601
image100.jpg,defect,1555.8984375,2428.0,1500.1171875000002,2382.0,0.9760726718927814,0.9626610894103896,0.9769305018377266,0.9633684987543444,6.1015625,9.52156862745098,5.882812500000001,9.341176470588236,0.3231742963354485,0.3465153968684256,0.32068813368241533,0.3448719382524512,0.8625733351129976,0.8564825839764406,0.8633908617253583,0.8571376752294574,0.9287482625087369,0.9254634428092989,0.9291882810955798,0.925817301215233,0.7902394957974896,0.6528889824285566,0.797759718739449,0.659465220817472
image11.jpg,defect,2643.6328125,3610.0,2623.7109375,3818.0000000000005,0.9593449879663519,0.944483744963553,0.9596513558038323,0.9412850244517579,10.3671875,14.156862745098039,10.2890625,14.972549019607845,0.4344637717568336,0.45827388602571895,0.43370590144312593,0.46475307532117005,0.8058236944249207,0.7983784563385479,0.8061052492956434,0.7955450916535962,0.89767683184146,0.8935202607319813,0.897833642327822,0.8919333448490399,0.7379989213704358,0.6278679541333173,0.7399733077956775,0.6064265509365666
image12.jpg,defect,1954.3359375,2876.0,1735.1953125,2764.0,0.9699453151431736,0.9557715375388306,0.9733153613554579,0.9574939255067204,7.6640625,11.27843137254902,6.8046875,10.83921568627451,0.39243663860950295,0.4183766313929311,0.38286007831785807,0.41437869186197596,0.824740185002463,0.8177199999822621,0.82791906301813,0.8192930193204903,0.9081520715180157,0.9042787180854486,0.9099005786447935,0.9051480648603798,0.7942949652766625,0.6840935158830037,0.8173607693740806,0.6963958546246947
image13.jpg,defect,1886.6015625,3066.0,2139.609375,2890.0,0.9709869657906067,0.9528496293790176,0.967096094254606,0.9555562390428444,7.3984375,12.023529411764706,8.390625,11.333333333333334,0.3900489111514306,0.4255422341312185,0.4007297728164612,0.41943489295616715,0.8253853249614029,0.8147258581674072,0.8217353118579693,0.8171845922685815,0.9085071958776127,0.9026216583748736,0.9064961731071838,0.9039826283002244,0.8018786489611245,0.6640374191322946,0.7753090485578118,0.6833229423654048
image14.jpg,defect,2550.0,3856.0,3163.5937500000005,4234.0,0.9607849168025098,0.9407006428197952,0.9513487874081137,0.9348875834281672,10.0,15.12156862745098,12.406250000000002,16.60392156862745,0.49563472294034994,0.5358790503377477,0.5196201483162544,0.5481637536176771,0.7642038237246491,0.7515370186931623,0.7555966924530231,0.7464471051783975,0.8741875220595688,0.8669123477567742,0.8692506499583552,0.8639717039222972,0.8020593030123502,0.6922332113015708,0.7544298227996971,0.6620631267248056
image15.jpg,defect,2814.9609375,4036.0000000000005,2693.4375,3740.0,0.9567102245640207,0.9379325192999723,0.9585790683726509,0.942484544643681,11.0390625,15.82745098039216,10.5625,14.666666666666666,0.4430176995325862,0.4736360150771889,0.438481661698334,0.4646518772126239,0.8020629211683908,0.7912333410936351,0.8037734777677156,0.795241075143222,0.8955796565177164,0.8895129797218448,0.8965341475748236,0.891762902986675,0.7234203451068265,0.5877240736482012,0.7353604434426251,0.6179603655709296
image16.jpg,defect,2352.7734375,3478.0,2476.2890625,3460.0,0.9638179583935658,0.9465137022114232,0.9619184778011872,0.9467905145634055,9.2265625,13.63921568627451,9.7109375,13.568627450980392,0.4068834659161476,0.43645589918673444,0.4116879756342529,0.43588680144144154,0.8202052498963741,0.8105681982841308,0.8184468066293614,0.8108154792740084,0.9056518370192677,0.900315610374568,0.9046804997508023,0.9004529300713106,0.7503293861317152,0.6146615245527406,0.737222207418901,0.6166558007338937
image17.jpg,defect,3052.03125,4530.0,3020.15625,3844.0,0.9530644472980039,0.9303355580844584,0.9535546358379725,0.9408851843877835,11.96875,17.76470588235294,11.84375,15.074509803921568,0.47479909955657607,0.5131595474749076,0.4736356158446443,0.4925415592280194,0.7840517093786044,0.7697566893873513,0.7844961297938292,0.778947863101185,0.8854669442608258,0.8773577886970351,0.8857178612819261,0.8825802304046839,0.7258635850120198,0.5788849785274311,0.7287266285105887,0.6426564806753741
