Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
image1.jpg,defect,59.16836860236221,137.31142662285328,72.37629183070868,92.11910223820446,0.6611712006822426,0.5753290741663668,0.6398822455677293,0.5863917987735159,2.568713090551181,4.096844193688388,2.8230191929133865,3.516957033914067,5.194543837854486,5.472044405160359,5.256875366946032,5.4114956667457275,0.031874631193110056,0.02440007211219085,0.02829345423095144,0.02405316510056418,0.17853467784469787,0.15620522434346057,0.16820658200840846,0.1550908285507695,0.9906967255306962,0.9785416657717447,0.9886225259122743,0.9856040826810047
image10.jpg,defect,98.67544291338582,170.19641639283282,79.8394438976378,124.04898009796021,0.5456343193080184,0.45939146634766104,0.5504584028863858,0.4609484654830455,3.038016732283465,4.109492218984438,2.7203494094488194,3.8105276210552423,5.4797361353257745,5.699466940424239,5.434510397549626,5.691043889353297,0.023078762832330353,0.017730936075673377,0.021992665140115445,0.01764419202469752,0.15191696031822896,0.13315756109088728,0.14829924187302998,0.13283144215394757,0.9913314761093703,0.9851148801164623,0.992988560517418,0.9891508889822306
image100.jpg,defect,70.3775221456693,126.41887283774571,58.122354822834666,98.24186248372497,0.6378297188035477,0.5627229716645151,0.6489057852972494,0.5765863795669667,2.6048843503937014,3.5305350610701227,2.357344980314961,3.3587327174654353,4.736021797185108,4.955424692943014,4.703986755287923,4.9111463666255055,0.06066673723923622,0.04936308105612677,0.05955857205903867,0.05180087296128464,0.24630618595406048,0.22217803909506173,0.2440462498360478,0.22759805131258184,0.9921017178976832,0.9858895044211984,0.9934769080125823,0.9890345410582188
image11.jpg,defect,73.02257627952756,106.01760803521609,53.24427903543308,110.70463140926284,0.581911280836878,0.5022371143207116,0.5792426891461009,0.49405437770085375,2.9597071850393704,3.821191642383285,2.7054010826771657,3.9318618637237273,4.939277665045704,5.140517925725797,4.920260414705114,5.148568938450306,0.03740867772262888,0.02930255249809279,0.035390373881333724,0.028826601890292264,0.19341323047462106,0.17117988345040075,0.18812329436126118,0.16978398596537975,0.9917682607206671,0.9881207299559163,0.9939991168946413,0.9875955195690445
image12.jpg,defect,67.27436023622049,108.7249054498109,38.29201525590551,84.35371070742141,0.5251259416548018,0.4412763346893525,0.5525235543893935,0.4605464278618213,3.2422490157480324,4.279000558001116,2.483329232283465,3.8029016058032123,6.212632199640936,6.452945639083334,6.115143794047887,6.381300735369663,0.009744471393239662,0.007284361087415214,0.009764514341040401,0.007696058978205128,0.09871408913240128,0.0853484685710014,0.09881555718124753,0.08772718494403618,0.9926469056301844,0.9881695357195708,0.9958185840115191,0.9908213677970457
image13.jpg,defect,55.3384596456693,120.72695145390291,54.225455216535444,77.5703391406783,0.5439932125136813,0.4536895582412791,0.5491860451129031,0.4859731828091276,3.11798720472441,4.801351602703205,2.978900098425197,3.501147002294005,5.746397642102192,6.01783401841626,5.7078636138539505,5.861367913460599,0.013875496439957728,0.01046810724038709,0.013606794547573475,0.011053106798382981,0.11779429714531059,0.1023137685768005,0.11664816564169997,0.10513375670251197,0.9940050028005994,0.9869930264119676,0.9941279583789289,0.9916426641735618
image14.jpg,defect,66.08003198818898,110.94940789881582,82.82775590551182,153.81344162688328,0.7677175998036304,0.72686918049656,0.7577988079504712,0.7106378773993156,2.332984744094488,3.210304420608842,2.6243848425196847,3.8032736065472132,3.807893499221565,3.967321972781644,3.8368656348923893,3.990457999540654,0.12590999864616917,0.11493011881801557,0.122009928223958,0.11267605162775578,0.35483798929394406,0.339013449317303,0.3492991958535805,0.3356725363025039,0.9887306335095783,0.9811994759588483,0.9858742957843988,0.9739360849175493
image15.jpg,defect,86.85974409448818,133.28371256742514,54.677965059055126,113.53214706429415,0.4829649939812359,0.40621263895622245,0.5248174671397423,0.41607750751939526,3.812623031496063,4.896955793911588,3.0148252952755907,4.606361212722425,6.179585637767586,6.402613507058804,6.034738888251174,6.343614738558521,0.012054999634901614,0.00925076715303161,0.01239442041872365,0.009382522702053277,0.10979526235180466,0.09618090846437047,0.11133023137820046,0.09686342293174073,0.9909425281562967,0.9861566376924538,0.9943021080952547,0.9882080767652553
image16.jpg,defect,61.11632627952756,90.08692417384836,47.383796751968504,97.50480500961004,0.5795449890608805,0.4887354665988249,0.5748316144847231,0.48860401348617766,2.7025713582677167,3.5568231136462276,2.5188853346456694,3.6388492776985557,5.376480153405083,5.6117724726421105,5.366386620161776,5.59972180426718,0.022097190068403574,0.016793138552487034,0.021091638801929942,0.016749693490706964,0.1486512363500673,0.12958834265661026,0.14522960718093933,0.12942060690132373,0.9921902534240692,0.9885512801805395,0.9939448314928485,0.9876085747140376
image17.jpg,defect,84.92015255905511,120.12226424452851,42.41461614173228,102.1432202864406,0.6160060058106416,0.5290727337771173,0.6203722189013572,0.5390929415121191,2.624138779527559,3.5389670779341564,2.152928149606299,3.1308822617645236,5.030315400559318,5.261720503938081,4.998993974317216,5.222294635914568,0.03231332634540269,0.024796322827192123,0.03058933577583952,0.024484404043518235,0.1797590786174726,0.15746848201209068,0.17489807253323153,0.15647493103854762,0.9880516402300156,0.9831999794385176,0.9940319379041711,0.9857144727470128
image18.jpg,defect,115.41221702755905,138.60710521421043,61.063422736220474,170.67301134602272,0.5249652001265128,0.44957899097799103,0.5668222260319548,0.44776890096572153,3.5732652559055116,4.219480438960878,2.620755413385827,4.593279186558373,5.923669366532417,6.117541082919248,5.780385070544024,6.112117077115487,0.014546839640554284,0.011107499615954032,0.014482603061885813,0.011186465301816462,0.12061027999533988,0.10539212312100954,0.12034368725398857,0.10576608767377406,0.9907952182086465,0.9889943266239639,0.995133863534242,0.9864481914895877
image19.jpg,defect,61.93996062992125,76.52793105586213,31.122908464566926,90.65868931737865,0.5470888375747565,0.4702139700743627,0.5777738004999293,0.463354708918298,3.1926673228346454,3.741521483042966,2.354207677165354,4.176948353896708,5.746932868945237,5.927547165184739,5.6309561729302455,5.965955779981316,0.018481898658133253,0.014155231050867582,0.01773302692113197,0.013972767173012804,0.13594814694630175,0.11897575824876083,0.13316541187985703,0.11820645994620092,0.9935370915085633,0.9920555121676217,0.9967532296195263,0.990588544026945
image2.jpg,defect,92.95533956692913,134.91264182528369,57.26888533464568,122.36400272800546,0.5793687255050037,0.4966612182324694,0.5874067648079379,0.48497304502911476,2.8165600393700787,3.5992311984623973,2.379613681102363,3.632153264306529,5.093924748074853,5.299276810763345,5.04193272333268,5.31139361868916,0.03481033365875325,0.026736558836128393,0.03300019228212285,0.026440485083834578,0.1865752761186574,0.16351317633795875,0.18165955048420343,0.16260530459931058,0.9909894974198464,0.9869942195308903,0.9944491627567893,0.9882039331040494
image20.jpg,defect,51.08759842519685,85.33560667121333,47.73000738188976,87.40678281356563,0.5257435292985962,0.4366502201487287,0.5304907216780576,0.43380831679090015,2.965305118110236,3.9497798995597986,2.832861712598425,4.011780023560047,5.7765252621538075,5.987279272588205,5.729207544415543,6.001712523554287,0.011226703483680406,0.00863621480482467,0.011215606354552553,0.008673021252050316,0.10595613943363738,0.09293123697027103,0.10590375986976361,0.09312905696961779,0.9941935166408574,0.9903559745278501,0.9945794716072656,0.9901218781271321
image21.jpg,defect,100.54306102362204,123.42513485026973,48.992187500000014,135.73674747349497,0.5514312137006496,0.47545925099751796,0.5792173294390914,0.46976985888903117,3.540354330708661,4.124496248992499,2.5031373031496065,4.33492466984934,5.2176065571758645,5.401213156078997,5.105922646015171,5.408928251275714,0.03100251604555944,0.024203145126483697,0.03038460935320309,0.023937096978292174,0.17607531356087214,0.15557360035199963,0.17431181644743163,0.15471618201821094,0.9864995284201089,0.9835176011868346,0.9934230706589344,0.9818734896592174
image22.jpg,defect,67.96911909448819,100.43865087730174,43.999753937007874,94.94723789447579,0.5455302091650573,0.45196950385854073,0.5433590328583993,0.4436722317475129,2.9459891732283463,3.89280178560357,2.6883612204724407,3.9672639345278697,5.521623182004559,5.759082631271127,5.485673693698791,5.749034652698414,0.01991870347266085,0.015315919961618574,0.01967213339944258,0.015445726594844599,0.14113363692848296,0.12375750466787286,0.14025738269140267,0.12428083760115474,0.9929083689530356,0.989571394219832,0.995409961249337,0.9901415360772905
image23.jpg,defect,81.37487696850395,146.04798809597622,83.57953986220473,130.48967697935396,0.5396032310405531,0.4552208125421211,0.5585553505790183,0.45644103958976034,3.2881397637795278,4.4380928761857525,2.957615649606299,4.265732531465064,5.613503041001779,5.8356786437943295,5.519060354545036,5.814426434228842,0.020552834867876776,0.01599365639056159,0.020579594748056686,0.01600799648992193,0.14336259926451103,0.12646602860278958,0.14345589826862012,0.12652271136014248,0.9899333561143687,0.9820216980924394,0.9896631600465657,0.983936845487672
image24.jpg,defect,54.23781988188976,81.28377456754914,46.22760826771653,98.20763841527683,0.5740904764031283,0.49922689417719945,0.5959895507316214,0.5049001832752822,2.696850393700787,3.6090272180544365,2.4319635826771657,3.5632091264182533,5.519527533144275,5.736735369881875,5.451606140735906,5.701660956103131,0.02511374358686217,0.020282038022070965,0.025312757778835872,0.02008322939083723,0.15847316361725783,0.14241502035273865,0.15909983588563462,0.14171531106707289,0.9928185626278608,0.98929401648613,0.9938788035471724,0.987064962083961
